"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN005010600","AHMADABAD, IN","2011-04-11",,"92",,"74"
"IN005010600","AHMADABAD, IN","2011-04-12",,"93",,"80"
"IN005010600","AHMADABAD, IN","2011-04-13",,"92",,"80"
"IN005010600","AHMADABAD, IN","2011-04-14",,"93","104","80"
"IN005010600","AHMADABAD, IN","2011-04-15",,"94",,"80"
"IN005010600","AHMADABAD, IN","2011-04-16",,"94",,"81"
"IN005010600","AHMADABAD, IN","2011-04-17",,"92","102","79"
"IN005010600","AHMADABAD, IN","2011-04-18",,"92",,
"IN005010600","AHMADABAD, IN","2011-04-19",,"90",,"69"
"IN005010600","AHMADABAD, IN","2011-04-20",,"92",,"73"
"IN005010600","AHMADABAD, IN","2011-04-21",,"93",,"77"
"IN005010600","AHMADABAD, IN","2011-04-22",,"94",,"73"
"IN005010600","AHMADABAD, IN","2011-04-23",,"94",,"72"
"IN005010600","AHMADABAD, IN","2011-04-24",,"94",,"74"
"IN005010600","AHMADABAD, IN","2011-04-29",,"94",,"81"
"IN005010600","AHMADABAD, IN","2011-04-30",,"93",,"81"
"IN005010600","AHMADABAD, IN","2011-05-01",,"95",,"81"
"IN005010600","AHMADABAD, IN","2011-05-02",,"94",,"79"
"IN005010600","AHMADABAD, IN","2011-05-03",,"91",,"77"
"IN005010600","AHMADABAD, IN","2011-05-04",,"91","102","79"
"IN005010600","AHMADABAD, IN","2011-05-05",,"91",,"79"
"IN005010600","AHMADABAD, IN","2011-05-06",,"91",,"77"
"IN005010600","AHMADABAD, IN","2011-05-07",,"92",,"81"
"IN005010600","AHMADABAD, IN","2011-05-08",,"95",,"81"
"IN005010600","AHMADABAD, IN","2011-05-09",,"94","108","80"
"IN005010600","AHMADABAD, IN","2011-05-10",,"92","107","79"
"IN005010600","AHMADABAD, IN","2011-05-11",,"93",,"79"
"IN005010600","AHMADABAD, IN","2011-05-12",,"92","106","79"
"IN005010600","AHMADABAD, IN","2011-05-13",,"93",,"80"
"IN005010600","AHMADABAD, IN","2011-05-14",,"95",,"80"
"IN005010600","AHMADABAD, IN","2011-05-15",,"96",,"80"
"IN005010600","AHMADABAD, IN","2011-05-16",,"95","107","82"
"IN005010600","AHMADABAD, IN","2011-05-17",,"98",,"83"
"IN005010600","AHMADABAD, IN","2011-05-18",,"95","108",
"IN005010600","AHMADABAD, IN","2011-05-19",,"95",,"82"
"IN005010600","AHMADABAD, IN","2011-05-20",,"93","107","82"
"IN005010600","AHMADABAD, IN","2011-05-21",,"92","103","83"
"IN005010600","AHMADABAD, IN","2011-05-22",,"93","104","84"
"IN005010600","AHMADABAD, IN","2011-05-23",,"94","105","83"
"IN005010600","AHMADABAD, IN","2011-05-24",,"94",,"84"
"IN005010600","AHMADABAD, IN","2011-05-25",,"94","107","82"
"IN005010600","AHMADABAD, IN","2011-05-26",,"95","106","84"
"IN005010600","AHMADABAD, IN","2011-05-27",,"95","106","82"
"IN005010600","AHMADABAD, IN","2011-05-28",,"95",,"82"
"IN005010600","AHMADABAD, IN","2011-05-29",,"96",,"81"
"IN005010600","AHMADABAD, IN","2011-05-30",,"96","108","81"
"IN005010600","AHMADABAD, IN","2011-05-31",,"94","108","82"
"IN005010600","AHMADABAD, IN","2011-06-01",,"95","106","83"
"IN005010600","AHMADABAD, IN","2011-06-02",,"96","104","84"
"IN005010600","AHMADABAD, IN","2011-06-03",,"91","107",
"IN005010600","AHMADABAD, IN","2011-06-04",,"96",,"76"
"IN005010600","AHMADABAD, IN","2011-06-05",,"97",,"85"
"IN005010600","AHMADABAD, IN","2011-06-06",,"98",,"85"
"IN005010600","AHMADABAD, IN","2011-06-07","5.40","96","109",
"IN005010600","AHMADABAD, IN","2011-06-08","0.00","93","104","83"
"IN005010600","AHMADABAD, IN","2011-06-09",,"93",,
"IN005010600","AHMADABAD, IN","2011-06-10",,"92",,
"IN005010600","AHMADABAD, IN","2011-06-11",,"94",,
"IN005010600","AHMADABAD, IN","2011-06-12",,"91",,
"IN005010600","AHMADABAD, IN","2011-06-13",,"91",,
"IN005010600","AHMADABAD, IN","2011-06-14",,"94","105","82"
"IN005010600","AHMADABAD, IN","2011-06-15",,"93","103","83"
"IN005010600","AHMADABAD, IN","2011-06-16",,"93","103","83"
"IN005010600","AHMADABAD, IN","2011-06-17","0.02","94",,"83"
"IN005010600","AHMADABAD, IN","2011-06-18","0.00","93",,"84"
"IN005010600","AHMADABAD, IN","2011-06-19",,"94","102","84"
"IN005010600","AHMADABAD, IN","2011-06-20",,"94","102","84"
"IN005010600","AHMADABAD, IN","2011-06-21",,"94","101","83"
"IN005010600","AHMADABAD, IN","2011-06-22",,"93",,"83"
"IN005010600","AHMADABAD, IN","2011-06-23",,"91",,"84"
"IN005010600","AHMADABAD, IN","2011-06-24","0.00","91",,"83"
"IN005010600","AHMADABAD, IN","2011-06-25",,"92","99","83"
"IN005010600","AHMADABAD, IN","2011-06-26",,"93",,"82"
"IN005010600","AHMADABAD, IN","2011-06-27",,"92",,"83"
"IN005010600","AHMADABAD, IN","2011-06-28",,"91",,"83"
"IN005010600","AHMADABAD, IN","2011-06-29",,"93","101","83"
"IN005010600","AHMADABAD, IN","2011-06-30",,"93","100","83"
"IN005010600","AHMADABAD, IN","2011-07-01",,"92","103","82"
"IN005010600","AHMADABAD, IN","2011-07-02",,"92","101","82"
"IN005010600","AHMADABAD, IN","2011-07-03",,"90","101","81"
"IN005010600","AHMADABAD, IN","2011-07-04",,"91","101","81"
"IN005010600","AHMADABAD, IN","2011-07-05",,"92","101","82"
"IN005010600","AHMADABAD, IN","2011-07-06",,"91","97","83"
"IN005010600","AHMADABAD, IN","2011-07-07",,"87","101",
"IN005010600","AHMADABAD, IN","2011-07-08",,"84","90","75"
"IN005010600","AHMADABAD, IN","2011-07-09","1.18","80",,"74"
"IN005010600","AHMADABAD, IN","2011-07-10","0.20","80",,"75"
"IN005010600","AHMADABAD, IN","2011-07-11","4.13","83",,"76"
"IN005010600","AHMADABAD, IN","2011-07-12","1.54","87","93","75"
"IN005010600","AHMADABAD, IN","2011-07-13","0.00","87",,"80"
"IN005010600","AHMADABAD, IN","2011-07-14","0.12","87",,"79"
"IN005010600","AHMADABAD, IN","2011-07-15","0.00","88","96","80"
"IN005010600","AHMADABAD, IN","2011-07-16","0.01","87",,"80"
"IN005010600","AHMADABAD, IN","2011-07-17","0.00","87",,"81"
"IN005010600","AHMADABAD, IN","2011-07-18",,"85",,
"IN005010600","AHMADABAD, IN","2011-07-19",,"86",,"76"
"IN005010600","AHMADABAD, IN","2011-07-20",,"87",,"79"
"IN005010600","AHMADABAD, IN","2011-07-21",,"87",,"80"
"IN005010600","AHMADABAD, IN","2011-07-22",,"87",,"80"
"IN005010600","AHMADABAD, IN","2011-07-23",,"84",,
"IN005010600","AHMADABAD, IN","2011-07-24",,"85",,"79"
"IN005010600","AHMADABAD, IN","2011-07-25",,"85",,"79"
"IN005010600","AHMADABAD, IN","2011-07-26",,"89","95","80"
"IN005010600","AHMADABAD, IN","2011-07-27",,"89","97","79"
"IN005010600","AHMADABAD, IN","2011-07-28",,"86",,"80"
"IN005010600","AHMADABAD, IN","2011-07-29",,"88",,"80"
"IN005010600","AHMADABAD, IN","2011-07-30","0.02","86",,"81"
"IN005010600","AHMADABAD, IN","2011-07-31","0.75","86",,"79"
"IN005010600","AHMADABAD, IN","2011-08-01","0.00","86","92","78"
"IN005010600","AHMADABAD, IN","2011-08-02",,"87",,"79"
"IN005010600","AHMADABAD, IN","2011-08-03",,"87",,"79"
"IN005010600","AHMADABAD, IN","2011-08-04",,"87","91","79"
"IN005010600","AHMADABAD, IN","2011-08-05",,"87",,"80"
"IN005010600","AHMADABAD, IN","2011-08-06",,"89",,"80"
"IN005010600","AHMADABAD, IN","2011-08-07",,"89",,"80"
"IN005010600","AHMADABAD, IN","2011-08-08",,"85",,"81"
"IN005010600","AHMADABAD, IN","2011-08-09","0.51","81",,
"IN005010600","AHMADABAD, IN","2011-08-10","1.34","82",,"74"
"IN005010600","AHMADABAD, IN","2011-08-11","1.54","79",,"75"
"IN005010600","AHMADABAD, IN","2011-08-12","0.59","81",,"74"
"IN005010600","AHMADABAD, IN","2011-08-13","3.50","84","89","75"
"IN005010600","AHMADABAD, IN","2011-08-14","0.43","82","86",
"IN005010600","AHMADABAD, IN","2011-08-15","1.69","81","82","76"
"IN005010600","AHMADABAD, IN","2011-08-16","0.04","84",,"77"
"IN005010600","AHMADABAD, IN","2011-08-17","0.02","86",,"77"
"IN005010600","AHMADABAD, IN","2011-08-18","0.00","87",,"80"
"IN005010600","AHMADABAD, IN","2011-08-19",,"87",,"79"
"IN005010600","AHMADABAD, IN","2011-08-20","0.01","82","88","78"
"IN005010600","AHMADABAD, IN","2011-08-21","1.14","81","84","75"
"IN005010600","AHMADABAD, IN","2011-08-22","0.12","85","90","77"
"IN005010600","AHMADABAD, IN","2011-08-23","0.00","87",,"79"
"IN005010600","AHMADABAD, IN","2011-08-24",,"85",,"79"
"IN005010600","AHMADABAD, IN","2011-08-25","0.01","83","90","79"
"IN005010600","AHMADABAD, IN","2011-08-26","0.35","84",,"77"
"IN005010600","AHMADABAD, IN","2011-08-27","0.02","85","90","78"
"IN005010600","AHMADABAD, IN","2011-08-28","0.08","84","93",
"IN005010600","AHMADABAD, IN","2011-08-29","0.00","81",,
"IN005010600","AHMADABAD, IN","2011-08-30","0.55","85",,"77"
"IN005010600","AHMADABAD, IN","2011-08-31","0.02","86",,"78"
"IN005010600","AHMADABAD, IN","2011-09-01","0.00","86","90",
"IN005010600","AHMADABAD, IN","2011-09-02","0.03","85",,"74"
"IN005010600","AHMADABAD, IN","2011-09-03","0.03","87","94","78"
"IN005010600","AHMADABAD, IN","2011-09-04","0.67","86","94","78"
"IN005010600","AHMADABAD, IN","2011-09-05","0.39","85",,"78"
"IN005010600","AHMADABAD, IN","2011-09-06","0.28","83",,"78"
"IN005010600","AHMADABAD, IN","2011-09-07","0.20","82",,"77"
"IN005010600","AHMADABAD, IN","2011-09-08","0.35","85","90","77"
"IN005010600","AHMADABAD, IN","2011-09-09","0.00","85",,"77"
"IN005010600","AHMADABAD, IN","2011-09-10","0.04","84",,"77"
"IN005010600","AHMADABAD, IN","2011-09-11","0.04","83",,"77"
"IN005010600","AHMADABAD, IN","2011-09-12","0.28","84","93","77"
"IN005010600","AHMADABAD, IN","2011-09-13","0.31","86","90","76"
"IN005010600","AHMADABAD, IN","2011-09-14","0.04","86",,"77"
"IN005010600","AHMADABAD, IN","2011-09-15","0.00","87",,"77"
"IN005010600","AHMADABAD, IN","2011-09-16",,"86",,"78"
"IN005010600","AHMADABAD, IN","2011-09-17",,"85",,
"IN005010600","AHMADABAD, IN","2011-09-18",,"85",,"75"
"IN005010600","AHMADABAD, IN","2011-09-19","0.01","86","92","77"
"IN005010600","AHMADABAD, IN","2011-09-20","0.00","86",,"75"
"IN005010600","AHMADABAD, IN","2011-09-21",,"86",,"75"
"IN005010600","AHMADABAD, IN","2011-09-22",,"85",,"75"
"IN005010600","AHMADABAD, IN","2011-09-23",,"85",,"77"
"IN005010600","AHMADABAD, IN","2011-09-24",,"86","93","74"
"IN005010600","AHMADABAD, IN","2011-09-25",,"85",,"77"
"IN005010600","AHMADABAD, IN","2011-09-26","0.04","85","91","75"
"IN005010600","AHMADABAD, IN","2011-09-27","0.00","86",,"74"
"IN005010600","AHMADABAD, IN","2011-09-28",,"86",,"74"
"IN005010600","AHMADABAD, IN","2011-09-29",,"86",,"75"
"IN005010600","AHMADABAD, IN","2011-09-30",,"85",,"73"
"IN005010600","AHMADABAD, IN","2011-10-01",,"86",,"73"
"IN005010600","AHMADABAD, IN","2011-10-02",,"86",,"73"
"IN005010600","AHMADABAD, IN","2011-10-03",,"85","92","73"
"IN005010600","AHMADABAD, IN","2011-10-04",,"85",,"74"
"IN005010600","AHMADABAD, IN","2011-10-05",,"86",,"65"
"IN005010600","AHMADABAD, IN","2011-10-06",,"87",,"73"
"IN005010600","AHMADABAD, IN","2011-10-07",,"87",,"74"
"IN005010600","AHMADABAD, IN","2011-10-08",,"87",,"74"
"IN005010600","AHMADABAD, IN","2011-10-09",,"88","98","75"
"IN005010600","AHMADABAD, IN","2011-10-10",,"88",,"76"
"IN005010600","AHMADABAD, IN","2011-10-11",,"87",,"73"
"IN005010600","AHMADABAD, IN","2011-10-12",,"88",,"73"
"IN005010600","AHMADABAD, IN","2011-10-13",,"89",,"74"
"IN005010600","AHMADABAD, IN","2011-10-14",,"89",,"78"
"IN005010600","AHMADABAD, IN","2011-10-15",,"89",,"75"
"IN005010600","AHMADABAD, IN","2011-10-16",,"89",,"74"
"IN005010600","AHMADABAD, IN","2011-10-17",,"89",,"77"
"IN005010600","AHMADABAD, IN","2011-10-18",,"87",,
"IN005010600","AHMADABAD, IN","2011-10-19",,"85",,"67"
"IN005010600","AHMADABAD, IN","2011-10-20",,"85",,"67"
"IN005010600","AHMADABAD, IN","2011-10-21",,"86",,"68"
"IN005010600","AHMADABAD, IN","2011-10-22",,"85",,"67"
"IN005010600","AHMADABAD, IN","2011-10-23",,"84",,"67"
"IN005010600","AHMADABAD, IN","2011-10-24",,"84",,"66"
"IN005010600","AHMADABAD, IN","2011-10-25",,"85",,"68"
"IN005010600","AHMADABAD, IN","2011-10-26",,"84",,"67"
"IN005010600","AHMADABAD, IN","2011-10-27",,"81","96",
"IN005010600","AHMADABAD, IN","2011-10-28",,"82",,
"IN005010600","AHMADABAD, IN","2011-10-29",,"83",,"66"
"IN005010600","AHMADABAD, IN","2011-10-30",,"81","92","66"
"IN005010600","AHMADABAD, IN","2011-10-31",,"82",,"67"
"IN005010600","AHMADABAD, IN","2011-11-01",,"83",,"68"
"IN005010600","AHMADABAD, IN","2011-11-02",,"83",,"67"
"IN005010600","AHMADABAD, IN","2011-11-03",,"85",,"72"
"IN005010600","AHMADABAD, IN","2011-11-04",,"85",,"74"
"IN005010600","AHMADABAD, IN","2011-11-05",,"85",,"71"
"IN005010600","AHMADABAD, IN","2011-11-06",,"85",,"70"
"IN005010600","AHMADABAD, IN","2011-11-07",,"86",,"69"
"IN005010600","AHMADABAD, IN","2011-11-08",,"84",,
"IN005010600","AHMADABAD, IN","2011-11-09",,"83",,"68"
"IN005010600","AHMADABAD, IN","2011-11-10",,"83",,"65"
"IN005010600","AHMADABAD, IN","2011-11-11",,"83",,"63"
"IN005010600","AHMADABAD, IN","2011-11-12",,"83",,"66"
"IN005010600","AHMADABAD, IN","2011-11-13",,"83",,"66"
"IN005010600","AHMADABAD, IN","2011-11-14",,"83",,"67"
"IN005010600","AHMADABAD, IN","2011-11-15",,"82",,"67"
"IN005010600","AHMADABAD, IN","2011-11-16",,"81",,"66"
"IN005010600","AHMADABAD, IN","2011-11-17",,"79",,"62"
"IN005010600","AHMADABAD, IN","2011-11-18",,"80",,"60"
"IN005010600","AHMADABAD, IN","2011-11-19",,"79",,"60"
"IN005010600","AHMADABAD, IN","2011-11-20",,"81",,"63"
"IN005010600","AHMADABAD, IN","2011-11-21",,"80",,"64"
"IN005010600","AHMADABAD, IN","2011-11-22",,"79",,"66"
"IN005010600","AHMADABAD, IN","2011-11-23",,"79",,"64"
"IN005010600","AHMADABAD, IN","2011-11-24",,"78",,"64"
"IN005010600","AHMADABAD, IN","2011-11-25",,"77",,"64"
"IN005010600","AHMADABAD, IN","2011-11-26",,"77",,"65"
"IN005010600","AHMADABAD, IN","2011-11-27",,"80",,"63"
"IN005010600","AHMADABAD, IN","2011-11-28",,"81",,"71"
"IN005010600","AHMADABAD, IN","2011-11-29",,"82",,"71"
"IN005010600","AHMADABAD, IN","2011-11-30",,"80",,
"IN005010600","AHMADABAD, IN","2011-12-01",,"80",,
"IN005010600","AHMADABAD, IN","2011-12-02",,"79",,
"IN005010600","AHMADABAD, IN","2011-12-03",,"80",,"63"
"IN005010600","AHMADABAD, IN","2011-12-04",,"81","95","63"
"IN005010600","AHMADABAD, IN","2011-12-05",,"81","94","64"
"IN005010600","AHMADABAD, IN","2011-12-06",,"78","92","62"
"IN005010600","AHMADABAD, IN","2011-12-07",,"78",,"60"
"IN005010600","AHMADABAD, IN","2011-12-08",,"76",,"59"
"IN005010600","AHMADABAD, IN","2011-12-09",,"78",,"61"
"IN005010600","AHMADABAD, IN","2011-12-10",,"73",,
"IN005010600","AHMADABAD, IN","2011-12-11",,"67",,"52"
"IN005010600","AHMADABAD, IN","2011-12-12",,"68",,"52"
"IN005010600","AHMADABAD, IN","2011-12-13",,"70",,"58"
"IN005010600","AHMADABAD, IN","2011-12-14",,"70",,"58"
"IN005010600","AHMADABAD, IN","2011-12-15",,"72",,"56"
"IN005010600","AHMADABAD, IN","2011-12-16",,"71","86","56"
"IN005010600","AHMADABAD, IN","2011-12-17",,"72",,"59"
"IN005010600","AHMADABAD, IN","2011-12-18",,"72",,"59"
"IN005010600","AHMADABAD, IN","2011-12-19",,"72",,"56"
"IN005010600","AHMADABAD, IN","2011-12-20",,"72",,"53"
"IN005010600","AHMADABAD, IN","2011-12-21",,"72",,"56"
"IN005010600","AHMADABAD, IN","2011-12-22",,"73",,"57"
"IN005010600","AHMADABAD, IN","2011-12-23",,"72",,"58"
"IN005010600","AHMADABAD, IN","2011-12-24",,"73",,"56"
"IN005010600","AHMADABAD, IN","2011-12-25",,"69",,
"IN005010600","AHMADABAD, IN","2011-12-26",,"69",,"49"
"IN005010600","AHMADABAD, IN","2011-12-27",,"69",,"49"
"IN005010600","AHMADABAD, IN","2011-12-28",,"69",,"54"
"IN005010600","AHMADABAD, IN","2011-12-29",,"69",,
"IN005010600","AHMADABAD, IN","2011-12-30",,"68",,"56"
"IN005010600","AHMADABAD, IN","2011-12-31",,"69",,"57"
"IN005010600","AHMADABAD, IN","2012-01-01",,"67",,"54"
"IN005010600","AHMADABAD, IN","2012-01-02",,"66",,
"IN005010600","AHMADABAD, IN","2012-01-03",,"68",,"56"
"IN005010600","AHMADABAD, IN","2012-01-04",,"70",,"52"
"IN005010600","AHMADABAD, IN","2012-01-05",,"72",,"54"
"IN005010600","AHMADABAD, IN","2012-01-06",,"71","83","57"
"IN005010600","AHMADABAD, IN","2012-01-07",,"68",,
"IN005010600","AHMADABAD, IN","2012-01-08",,"64",,"45"
"IN005010600","AHMADABAD, IN","2012-01-09",,"62",,
"IN005010600","AHMADABAD, IN","2012-01-10",,"64",,"48"
"IN005010600","AHMADABAD, IN","2012-01-11",,"65",,
"IN005010600","AHMADABAD, IN","2012-01-12",,"66",,"50"
"IN005010600","AHMADABAD, IN","2012-01-13",,"67",,"53"
"IN005010600","AHMADABAD, IN","2012-01-14",,"67",,
"IN005010600","AHMADABAD, IN","2012-01-15",,"70","86","51"
"IN005010600","AHMADABAD, IN","2012-01-16",,"74",,"56"
"IN005010600","AHMADABAD, IN","2012-01-17",,"70","81",
"IN005010600","AHMADABAD, IN","2012-01-18",,"62",,"46"
"IN005010600","AHMADABAD, IN","2012-01-19",,"64","78","46"
"IN005010600","AHMADABAD, IN","2012-01-20",,"65",,"50"
"IN005010600","AHMADABAD, IN","2012-01-21",,"66",,"52"
"IN005010600","AHMADABAD, IN","2012-01-22",,"69",,"55"
"IN005010600","AHMADABAD, IN","2012-01-23",,"70",,"54"
"IN005010600","AHMADABAD, IN","2012-01-24",,"70",,"53"
"IN005010600","AHMADABAD, IN","2012-01-25",,"73",,"57"
"IN005010600","AHMADABAD, IN","2012-01-26",,"71",,"56"
"IN005010600","AHMADABAD, IN","2012-01-27",,"71",,"55"
"IN005010600","AHMADABAD, IN","2012-01-28",,"69",,"57"
"IN005010600","AHMADABAD, IN","2012-01-29",,"68",,"55"
"IN005010600","AHMADABAD, IN","2012-01-30",,"69",,"56"
"IN005010600","AHMADABAD, IN","2012-01-31",,"70",,"55"
"IN005010600","AHMADABAD, IN","2012-02-01",,"69",,"54"
"IN005010600","AHMADABAD, IN","2012-02-02",,"71",,"55"
"IN005010600","AHMADABAD, IN","2012-02-03",,"74",,"58"
"IN005010600","AHMADABAD, IN","2012-02-04",,"74",,"58"
"IN005010600","AHMADABAD, IN","2012-02-05",,"72",,
"IN005010600","AHMADABAD, IN","2012-02-06",,"71","84","53"
"IN005010600","AHMADABAD, IN","2012-02-07",,"67",,"55"
"IN005010600","AHMADABAD, IN","2012-02-08",,"61",,"49"
"IN005010600","AHMADABAD, IN","2012-02-09",,"63",,"41"
"IN005010600","AHMADABAD, IN","2012-02-10",,"66",,"49"
"IN005010600","AHMADABAD, IN","2012-02-11",,"71",,"53"
"IN005010600","AHMADABAD, IN","2012-02-12",,"74",,"53"
"IN005010600","AHMADABAD, IN","2012-02-13",,"74",,"58"
"IN005010600","AHMADABAD, IN","2012-02-14",,"74",,"56"
"IN005010600","AHMADABAD, IN","2012-02-15",,"72",,"54"
"IN005010600","AHMADABAD, IN","2012-02-16",,"71",,"55"
"IN005010600","AHMADABAD, IN","2012-02-17",,"72",,"57"
"IN005010600","AHMADABAD, IN","2012-02-18",,"74",,"59"
"IN005010600","AHMADABAD, IN","2012-02-19",,"78",,
"IN005010600","AHMADABAD, IN","2012-02-20",,"77",,"56"
"IN005010600","AHMADABAD, IN","2012-02-21",,"79","95","57"
"IN005010600","AHMADABAD, IN","2012-02-22",,"78","91","60"
"IN005010600","AHMADABAD, IN","2012-02-23",,"76","89","58"
"IN005010600","AHMADABAD, IN","2012-02-24",,"72",,"57"
"IN005010600","AHMADABAD, IN","2012-02-25",,"74",,"50"
"IN005010600","AHMADABAD, IN","2012-02-26",,"75",,"56"
"IN005010600","AHMADABAD, IN","2012-02-27",,"79",,"60"
"IN005010600","AHMADABAD, IN","2012-02-28",,"77",,
"IN005010600","AHMADABAD, IN","2012-02-29",,"78","91","55"
"IN005010600","AHMADABAD, IN","2012-03-01",,"76",,"63"
"IN005010600","AHMADABAD, IN","2012-03-02",,"79",,"62"
"IN005010600","AHMADABAD, IN","2012-03-03",,"82",,"65"
"IN005010600","AHMADABAD, IN","2012-03-04",,"84",,"64"
"IN005010600","AHMADABAD, IN","2012-03-05",,"82",,"66"
"IN005010600","AHMADABAD, IN","2012-03-06",,"77","88",
"IN005010600","AHMADABAD, IN","2012-03-07",,"79",,"60"
"IN005010600","AHMADABAD, IN","2012-03-08",,"73",,"57"
"IN005010600","AHMADABAD, IN","2012-03-09",,"73",,"51"
"IN005010600","AHMADABAD, IN","2012-03-10",,"74","88","55"
"IN005010600","AHMADABAD, IN","2012-03-11",,"80",,"58"
"IN005010600","AHMADABAD, IN","2012-03-12",,"78","90","60"
"IN005010600","AHMADABAD, IN","2012-03-13",,"78","89","63"
"IN005010600","AHMADABAD, IN","2012-03-14",,"75","91","62"
"IN005010600","AHMADABAD, IN","2012-03-15",,"82",,"59"
"IN005010600","AHMADABAD, IN","2012-03-16",,"83",,
"IN005010600","AHMADABAD, IN","2012-03-17",,"84",,"65"
"IN005010600","AHMADABAD, IN","2012-03-18",,"84",,
"IN005010600","AHMADABAD, IN","2012-03-19",,"85",,
"IN005010600","AHMADABAD, IN","2012-03-20",,"84",,"69"
"IN005010600","AHMADABAD, IN","2012-03-21",,"79",,
"IN005010600","AHMADABAD, IN","2012-03-22",,"78",,
"IN005010600","AHMADABAD, IN","2012-03-23",,"83",,
"IN005010600","AHMADABAD, IN","2012-03-24",,"83",,"59"
"IN005010600","AHMADABAD, IN","2012-03-25",,"86",,"64"
"IN005010600","AHMADABAD, IN","2012-03-26",,"85",,"63"
"IN005010600","AHMADABAD, IN","2012-03-27",,"90",,
"IN005010600","AHMADABAD, IN","2012-03-28",,"89",,"76"
"IN005010600","AHMADABAD, IN","2012-03-29",,"91",,
"IN005010600","AHMADABAD, IN","2012-03-30",,"92",,"72"
"IN005010600","AHMADABAD, IN","2012-03-31",,"92",,"74"
"IN005010600","AHMADABAD, IN","2012-04-01",,"92",,"76"
"IN005010600","AHMADABAD, IN","2012-04-02",,"92",,
"IN005010600","AHMADABAD, IN","2012-04-03",,"94",,"75"
"IN005010600","AHMADABAD, IN","2012-04-04",,"94",,"78"
"IN005010600","AHMADABAD, IN","2012-04-05",,"93",,
"IN005010600","AHMADABAD, IN","2012-04-06",,"90",,"75"
"IN005010600","AHMADABAD, IN","2012-04-07",,"92",,"73"
"IN005010600","AHMADABAD, IN","2012-04-08",,"92",,"72"
"IN005010600","AHMADABAD, IN","2012-04-09",,"95",,
"IN005010600","AHMADABAD, IN","2012-04-10",,"93",,"78"
"IN005010600","AHMADABAD, IN","2012-04-11",,"93",,"74"
"IN005010600","AHMADABAD, IN","2012-04-12",,"89",,"71"
"IN005010600","AHMADABAD, IN","2012-04-13",,"89",,"75"
"IN005010600","AHMADABAD, IN","2012-04-14",,"90",,"76"
"IN005010600","AHMADABAD, IN","2012-04-15",,"92",,"76"
"IN005010600","AHMADABAD, IN","2012-04-16",,"94",,"76"
"IN005010600","AHMADABAD, IN","2012-04-17",,"93","104","79"
"IN005010600","AHMADABAD, IN","2012-04-18",,"92",,"80"
"IN005010600","AHMADABAD, IN","2012-04-19",,"92",,"81"
"IN005010600","AHMADABAD, IN","2012-04-20",,"80",,
"IN005010600","AHMADABAD, IN","2012-04-21",,"90",,"71"
"IN005010600","AHMADABAD, IN","2012-04-22",,"88",,"77"
"IN005010600","AHMADABAD, IN","2012-04-23",,"89",,"77"
"IN005010600","AHMADABAD, IN","2012-04-24",,"91",,"78"
"IN005010600","AHMADABAD, IN","2012-04-25",,"93",,"78"
"IN005010600","AHMADABAD, IN","2012-04-26",,"91",,"79"
"IN005010600","AHMADABAD, IN","2012-04-27",,"93",,"80"
"IN005010600","AHMADABAD, IN","2012-04-28",,"93",,"80"
"IN005010600","AHMADABAD, IN","2012-05-01",,"94",,"76"
"IN005010600","AHMADABAD, IN","2012-05-02",,"93","107","77"
"IN005010600","AHMADABAD, IN","2012-05-03",,"96",,"75"
"IN005010600","AHMADABAD, IN","2012-05-04",,"90","106","81"
"IN005010600","AHMADABAD, IN","2012-05-05",,"92","103",
"IN005010600","AHMADABAD, IN","2012-05-06",,"92","103","80"
"IN005010600","AHMADABAD, IN","2012-05-07",,"91","104","80"
"IN005010600","AHMADABAD, IN","2012-05-08",,"93",,
"IN005010600","AHMADABAD, IN","2012-05-09",,"90","106",
"IN005010600","AHMADABAD, IN","2012-05-10",,"94",,
"IN005010600","AHMADABAD, IN","2012-05-11",,"95",,"81"
"IN005010600","AHMADABAD, IN","2012-05-12",,"92",,"80"
"IN005010600","AHMADABAD, IN","2012-05-13","0.00","92",,"81"
"IN005010600","AHMADABAD, IN","2012-05-14",,"94",,"80"
"IN005010600","AHMADABAD, IN","2012-05-15",,"95",,"80"
"IN005010600","AHMADABAD, IN","2012-05-16",,"94",,"78"
"IN005010600","AHMADABAD, IN","2012-05-17",,"95",,"79"
"IN005010600","AHMADABAD, IN","2012-05-18",,"95",,"80"
"IN005010600","AHMADABAD, IN","2012-05-19",,"96",,"82"
"IN005010600","AHMADABAD, IN","2012-05-20",,"98",,"83"
"IN005010600","AHMADABAD, IN","2012-05-21",,"95",,"82"
"IN005010600","AHMADABAD, IN","2012-05-22",,"95",,"82"
"IN005010600","AHMADABAD, IN","2012-05-23",,"96",,"82"
"IN005010600","AHMADABAD, IN","2012-05-24",,"96",,"81"
"IN005010600","AHMADABAD, IN","2012-05-25",,"97",,"81"
"IN005010600","AHMADABAD, IN","2012-05-26",,"96",,"80"
"IN005010600","AHMADABAD, IN","2012-05-27",,"96",,"82"
"IN005010600","AHMADABAD, IN","2012-05-28",,"95",,"82"
"IN005010600","AHMADABAD, IN","2012-05-29",,"95",,"81"
"IN005010600","AHMADABAD, IN","2012-05-30",,"95",,"82"
"IN005010600","AHMADABAD, IN","2012-05-31",,"94",,"82"
